date,client_lat,client_lon,client_city,client_country,client_asn,client_isp,server_lat,server_lon,server_site,server_city,download_mbps,min_rtt_ms,packet_loss_rate
2025-10-13,40.2043,-74.1779,Farmingdale,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,382.07382897905956,5.413,0.0065477017827516295
2025-10-13,40.7467,-74.0574,Jersey City,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,12.222471596151097,15.635,0.0
2025-10-13,40.7337,-74.1941,Newark,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,1.2638113283209635,23.174,0.019824164697532516
2025-10-13,40.7256,-74.1594,Newark,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,22.444683945831798,15.97,0.0009945233166137404
2025-10-13,40.479,-74.6273,Hillsborough,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,339.7396244697311,9.128,0.0
2025-10-13,40.7924,-74.0096,West New York,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,355.0667632226202,8.38,0.0
2025-10-13,40.4999,-74.4247,Highland Park,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,23.812025420316115,8.831,0.0
2025-10-13,40.7662,-74.0178,Weehawken,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,25.598389072603826,4.335,0.0
2025-10-13,40.7424,-74.0325,Hoboken,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,152.14852512532238,13.022,0.0
2025-10-13,40.7238,-74.2293,Irvington,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,504.34700806752016,8.243,2.3158662515796825e-06
2025-10-13,40.7359,-73.9904,New York,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,97.07280018650262,10.033,0.0036842694594185973
2025-10-13,40.7828,-73.9745,New York,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,305.7478980638858,6.077,0.0
2025-10-13,41.5097,-73.9634,Beacon,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,186.77045181257515,5.551,0.024549470032426655
2025-10-13,40.7126,-74.0066,New York,US,60068,Datacamp Limited,40.775,-73.875,lga08,New York,168.5832490823551,0.992,0.024661573384112696
2025-10-13,40.7503,-74.0014,New York,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,261.84322108209415,4.947,0.11710764308099367
2025-10-13,40.6636,-73.7413,Queens,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,306.5056505750177,6.884,0.0057561006960614395
2025-10-13,41.2656,-74.3604,Warwick,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,114.29844185829084,9.374,0.0007021622654123621
2025-10-13,40.7429,-73.9392,Queens,US,53766,"VeloCloud Networks, Inc.",40.775,-73.875,lga08,New York,107.7049710825461,27.173,0.14271304870499127
2025-10-13,40.8225,-73.2035,Hauppauge,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,426.247455529321,4.41,0.004219764873734086
2025-10-13,40.7157,-74.0,New York,US,9009,M247 Ltd,40.775,-73.875,lga08,New York,0.7727874776640412,197.421,0.03991379659635692
2025-10-13,40.7589,-73.9913,New York,US,27611,"Starry, Inc.",40.775,-73.875,lga08,New York,154.1344390270634,8.202,0.0
2025-10-13,40.7234,-73.7021,Floral Park,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,334.93469282447205,7.477,0.0072254365585836785
2025-10-13,40.7684,-73.5254,Hicksville,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,201.83555011124722,9.728,2.301830658929967e-05
2025-10-13,40.674,-73.9701,Brooklyn,US,394666,NYU Hospitals Center,40.775,-73.875,lga08,New York,698.5559462845908,3.539,0.059251593822006315
2025-10-13,40.7126,-74.0066,New York,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,30.09151685758429,0.847,3.2539836309735854e-05
2025-10-13,40.705,-73.9038,Queens,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,0.8695728806628608,10.055,0.0053902882512022006
2025-10-13,40.7915,-73.6924,Manhasset,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,80.4577959448431,8.383,0.0
2025-10-13,40.8344,-73.7008,Port Washington,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,276.8740077188698,6.01,0.0
2025-10-13,40.7126,-74.0066,New York,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,135.89747377698225,1.761,0.0
2025-10-13,40.731,-73.6742,New Hyde Park,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,348.9598494334607,4.657,0.07595848404493868
2025-10-13,40.6632,-76.3285,Branchdale,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,81.25253781661247,10.724,0.09583030994006131
2025-10-13,40.5885,-75.4642,Allentown,US,6079,RCN,40.775,-73.875,lga08,New York,255.1064722173106,20.255,0.000510332120596195
2025-10-13,40.9485,-75.9565,Hazleton,US,3737,PenTeleData Inc.,40.775,-73.875,lga08,New York,139.5220495225555,16.155,3.311746586512192e-05
2025-10-13,40.0093,-75.1862,Philadelphia,US,3356,"Level 3 Parent, LLC",40.775,-73.875,lga08,New York,337.11200219278226,4.356,0.0023073424624686077
2025-10-13,39.0469,-77.4903,Ashburn,US,394089,Oahu Publications,40.775,-73.875,lga08,New York,53.0500746894596,8.306,0.0
2025-10-13,37.751,-97.822,,US,26527,LightWave Networks,40.775,-73.875,lga08,New York,270.1966641357241,7.653,0.000101988111723067
2025-10-13,41.1784,-73.1863,Bridgeport,US,13335,"Cloudflare, Inc.",40.775,-73.875,lga08,New York,410.81288034850945,8.54,0.0
2025-10-13,41.8006,-72.2466,Storrs,US,20115,Charter Communications,40.775,-73.875,lga08,New York,429.76277595004245,18.72,0.0
2025-10-13,41.3973,-73.4527,Danbury,US,13335,"Cloudflare, Inc.",40.775,-73.875,lga08,New York,189.08512256357577,2.111,0.0001704533910548039
2025-10-13,41.2045,-73.1988,Bridgeport,US,22742,Connecticut Education Network,40.775,-73.875,lga08,New York,744.0969456849791,1.847,0.005611085514969676
2025-10-13,41.7829,-72.3319,Coventry,US,20115,Charter Communications,40.775,-73.875,lga08,New York,348.99721100328185,20.774,0.005013907257559872
2025-10-13,41.2045,-73.1988,Bridgeport,US,22742,Connecticut Education Network,40.775,-73.875,lga08,New York,99.24482164814262,1.844,2.3084158514757504e-05
2025-10-13,39.7458,-75.581,Wilmington,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,216.0550767700345,10.067,0.15029701006310217
2025-10-13,42.3797,-71.1034,Somerville,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,57.21208617009487,21.884,0.0
2025-10-13,41.9972,-70.7408,Kingston,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,63.02406009759399,13.996,0.010604684803211875
2025-10-13,42.3574,-71.0618,Boston,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,123.67793612017697,6.888,0.0
2025-10-13,42.6689,-71.5934,Pepperell,US,20115,Charter Communications,40.775,-73.875,lga08,New York,26.55241768594285,21.258,0.018988894771307028
2025-10-13,42.3574,-71.0618,Boston,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,23.175035489699862,6.838,0.0
2025-10-13,42.428,-71.0618,Malden,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,305.9157409633181,8.0,0.0067219065736705205
2025-10-13,42.0219,-71.2188,Mansfield,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,275.91215335633734,11.815,0.0
2025-10-13,40.6105,-74.2813,Rahway,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,105.15465069675052,10.35,0.033502454401569334
2025-10-13,40.9451,-74.2531,Wayne,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,10.22114168507002,6.253,0.0008801654711085684
2025-10-13,40.6342,-74.2427,Linden,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,230.440327798361,10.097,0.00018287862460321697
2025-10-13,40.9467,-74.1371,Fair Lawn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,5.2219344840006965,12.349,0.0
2025-10-13,40.7575,-74.9967,Washington,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,556.437108591023,9.162,0.0
2025-10-13,40.8492,-73.9735,Fort Lee,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,291.89329725596303,6.031,0.012531259990812723
2025-10-13,40.7082,-74.1891,Newark,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,34.440238176680026,23.089,3.274945984096304e-05
2025-10-13,41.2301,-74.5963,Sussex,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,691.1211073542916,8.295,0.0
2025-10-13,40.3584,-74.0681,Red Bank,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,460.74398375355196,5.532,0.052205702821266006
2025-10-13,40.0923,-74.2252,Lakewood,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,395.85925867709443,5.01,7.303619683801407e-05
2025-10-13,40.3209,-74.4208,Hoffman,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,178.99881299745292,10.296,0.007315802013710016
2025-10-13,40.7256,-74.1594,Newark,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,4.1120873928645345,11.256,0.2835811674739974
2025-10-13,40.1201,-74.0594,Manasquan,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,84.57181815763722,5.996,0.0
2025-10-13,40.5175,-74.3991,Edison,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,564.5940974295406,13.772,0.0
2025-10-13,40.6679,-74.1178,Bayonne,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,687.975315637125,3.122,0.07515199411834342
2025-10-13,40.9829,-74.9604,Blairstown,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,10.314910025706942,11.627,0.0
2025-10-13,40.7053,-74.0866,Jersey City,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,270.17513044950624,5.805,0.017200619473515602
2025-10-13,40.6739,-73.9358,Brooklyn,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,81.70261673927207,9.052,0.0
2025-10-13,40.8527,-73.9383,New York,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,29.361546531570923,21.135,0.0
2025-10-13,40.7503,-74.0014,New York,US,20057,AT&T Mobility LLC,40.775,-73.875,lga08,New York,47.359527150622945,1.315,0.0
2025-10-13,40.7809,-73.9502,New York,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,315.458494126926,6.417,0.0
2025-10-13,42.0688,-73.9637,Saugerties,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,15.194024651173674,20.531,0.031750836999884555
2025-10-13,40.6564,-73.6754,Lynbrook,US,54113,Fastly,40.775,-73.875,lga08,New York,535.610945608047,0.833,0.00032197340255418576
2025-10-13,40.7579,-73.9332,Queens,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,4.917669449915092,19.076,0.0
2025-10-13,40.6372,-73.9037,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,67.49531200814684,4.829,0.009552383975779465
2025-10-13,40.6713,-73.8943,Brooklyn,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,4.339289261391176,10.02,0.05498055618881477
2025-10-13,40.7157,-74.0,New York,US,9009,M247 Ltd,40.775,-73.875,lga08,New York,33.05933280187023,1.303,0.018243091035502645
2025-10-13,40.598,-73.9467,Brooklyn,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,680.0782688483031,5.472,0.0
2025-10-13,40.665,-73.9523,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,721.1534469654587,3.704,0.03626941620104845
2025-10-13,40.7809,-73.9502,New York,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,463.03839905098386,4.512,0.04791619134059656
2025-10-13,40.731,-73.6742,New Hyde Park,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,454.73389592492265,3.647,0.0006341054010249768
2025-10-13,40.7126,-74.0066,New York,US,62240,Clouvider Limited,40.775,-73.875,lga08,New York,534.0245283973528,1.218,0.0017452046940325079
2025-10-13,40.598,-73.9467,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,268.83308106335056,11.861,0.0
2025-10-13,40.821,-73.143,Ronkonkoma,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,9.258802472726996,9.518,0.0
2025-10-13,40.7251,-73.2454,Bay Shore,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,200.65115301404637,8.051,0.005911934445780045
2025-10-13,40.694,-73.9901,Brooklyn,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,405.744064423445,5.116,0.0
2025-10-13,40.9186,-73.8619,Yonkers,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,58.63668145566377,10.447,3.258131211732806e-06
2025-10-13,40.7205,-73.8796,Queens,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,14.12416870553909,10.309,0.05142430162862563
2025-10-13,40.7126,-74.0066,New York,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,21.677216016273643,1.222,0.0
2025-10-13,40.5948,-73.9715,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,84.01175878534697,4.304,6.960163409381699e-05
2025-10-13,35.7633,-78.71,Raleigh,US,36180,"Jasper Technologies, Inc.",40.775,-73.875,lga08,New York,235.9512831707699,46.757,0.0
2025-10-13,39.9776,-75.3099,Havertown,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,496.4629004633249,6.071,0.01972345818438224
2025-10-13,39.9206,-75.1826,Philadelphia,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,1.6713445971932417,35.371,0.01684662722350908
2025-10-13,39.9843,-75.2266,Philadelphia,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,22.39338508137672,16.898,0.0
2025-10-13,39.9195,-75.1565,Philadelphia,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,446.9331806261406,5.327,0.091830800726347
2025-10-13,40.6366,-75.4405,Allentown,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,313.62084813563405,23.71,0.0
2025-10-13,39.934,-75.16,Philadelphia,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,47.13775673633845,15.907,0.00014920891172368145
2025-10-13,41.7042,-71.4558,Warwick,US,22773,Cox Communications Inc.,40.775,-73.875,lga08,New York,627.8898065810614,13.54,0.0
2025-10-30,42.9376,-70.8389,Hampton,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,188.97892065031618,11.442,5.941200486496101e-06
2025-10-23,40.7653,-73.9589,New York,US,6079,RCN,40.775,-73.875,lga08,New York,215.76697825833833,5.123,0.0
2025-10-13,40.0271,-75.3291,Bryn Mawr,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,183.4198493940708,7.047,1.2401349640251663e-05
2025-10-19,41.5234,-73.6468,Holmes,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,113.09492804927288,17.738,0.0
2025-10-19,40.6643,-73.9763,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,94.39469486479896,5.174,0.0
2025-11-06,40.1546,-75.2216,Ambler,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,163.27686978776873,5.277,3.54314951547866e-05
2025-10-27,40.781,-73.9501,New York,US,8002,Stealth Communications,40.775,-73.875,lga08,New York,3563.781197955397,0.898,0.0003458076872005692
2025-10-27,39.8451,-74.2021,Forked River,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,161.4605538816436,7.855,7.073657842793074e-06
2025-11-07,42.5334,-70.9653,Peabody,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,113.57552605801793,11.805,0.0
2025-11-01,39.9672,-74.9562,Moorestown,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,165.9304339185789,10.685,1.3614010223049856e-05
2025-10-13,42.6351,-71.3014,Lowell,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,27.039634287225972,11.678,0.0
2025-10-20,40.8583,-74.0703,Hasbrouck Heights,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,146.31818953510745,7.017,0.0004967530302513761
2025-10-20,39.4494,-74.7307,Mays Landing,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,92.78155912477595,13.021,0.0
2025-10-16,40.7643,-74.148,Kearny,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,210.38406281577448,7.072,0.0003691780772337083
2025-10-28,40.7244,-73.6484,Garden City,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,440.79211426009357,4.158,0.0
2025-10-28,41.6835,-72.7953,New Britain,US,46690,"Southern New England Telephone Company and SNET America, Inc.",40.775,-73.875,lga08,New York,67.93115944213658,13.517,0.0
2025-10-31,40.0345,-75.1193,Philadelphia,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,166.45248345039258,7.242,8.222851932076329e-05
2025-10-31,42.6152,-71.5561,Groton,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,211.63928821608036,9.447,2.155863624861208e-05
2025-10-13,37.751,-97.822,,US,29,Yale University,40.775,-73.875,lga08,New York,201.7928361688315,15.564,0.018984599325801384
2025-10-13,41.8663,-72.3744,Tolland,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,87.4708970920792,13.968,0.001621909908550123
2025-10-13,41.0641,-73.548,Stamford,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,671.4788733873104,4.584,0.0333895945139147
2025-10-13,41.3326,-73.2073,Monroe,US,20115,Charter Communications,40.775,-73.875,lga08,New York,257.020183071065,22.719,0.0
2025-10-13,41.8835,-87.6305,Chicago,US,13631,"Citadel Investment Group, L.L.C.",40.775,-73.875,lga08,New York,176.75661350966215,17.934,0.003407447622968845
2025-10-13,42.2904,-71.0712,Boston,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,10.062837046283656,15.916,0.10124964947827608
2025-10-13,42.3574,-71.0618,Boston,US,36183,"Akamai Technologies, Inc.",40.775,-73.875,lga08,New York,48.17299594744923,6.453,3.9380831096467416e-05
2025-10-13,42.3162,-71.1198,Jamaica Plain,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,78.12786658154137,10.673,0.001494480183304972
2025-10-13,42.3935,-71.1836,Belmont,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,18.7121762638578,10.81,0.04534696533839337
2025-10-13,42.576,-71.9883,Gardner,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,14.585428692650124,20.607,0.0
2025-10-13,42.3574,-71.0618,Boston,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,328.84940066670475,6.8,0.0
2025-10-13,42.9621,-71.449,Manchester,US,13977,"FAIRPOINT COMMUNICATIONS, INC.",40.775,-73.875,lga08,New York,66.65528593039879,12.0,0.1211695275009963
2025-10-13,40.6582,-74.221,Elizabeth,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,5.375409839505905,4.547,0.001015470633935071
2025-10-13,40.7467,-74.0574,Jersey City,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,122.26182928580485,4.975,0.0
2025-10-13,40.4148,-74.3654,Old Bridge,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,487.4084662964,8.586,0.0
2025-10-13,40.7399,-74.1691,,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,82.78769345757509,36.326,0.0
2025-10-13,40.2459,-74.2813,Freehold,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,285.14838946629357,5.472,0.0
2025-10-13,40.6947,-74.2688,Union,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,886.6804092671474,6.15,0.0
2025-10-13,40.7182,-74.0476,Jersey City,US,394089,Oahu Publications,40.775,-73.875,lga08,New York,8.294515258928811,7.798,0.002415189978481312
2025-10-13,40.8806,-74.1456,Clifton,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,1108.1006090595831,4.685,0.2063402417891786
2025-10-13,41.4535,-74.4774,Middletown,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,443.7337049560081,10.737,0.0
2025-10-13,40.705,-73.9038,Queens,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,10.9352731135989,5.163,0.0011395891350231173
2025-10-13,40.6627,-73.9138,Brooklyn,US,7018,"AT&T Services, Inc.",40.775,-73.875,lga08,New York,435.294447940365,6.478,0.0
2025-10-13,40.8534,-73.4115,Huntington Station,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,481.4334760472495,6.883,0.0
2025-10-13,41.6181,-74.3266,Pine Bush,US,12271,Time Warner Cable Internet LLC,40.775,-73.875,lga08,New York,32.42377982572271,10.017,0.0
2025-10-13,42.747,-73.7527,Latham,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,35.71505551019434,16.419,0.0
2025-10-13,40.5948,-73.9715,Brooklyn,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,229.3271865990595,5.943,0.010446069894098181
2025-10-13,40.947,-73.0296,Mount Sinai,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,70.62898660300576,8.725,0.0
2025-10-13,40.8279,-73.869,The Bronx,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,1.4655948218073338,19.494,0.005260877090800666
2025-10-13,40.7092,-74.0112,New York,US,9009,M247 Ltd,40.775,-73.875,lga08,New York,181.24714777047052,30.757,0.19073920683348325
2025-10-13,40.7157,-74.0,New York,US,9009,M247 Ltd,40.775,-73.875,lga08,New York,127.3553101587057,1.031,1.9069134252366287e-05
2025-10-13,40.7126,-74.0066,New York,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,57.57580980354845,0.851,0.0
2025-10-13,40.7157,-74.0,New York,US,9009,M247 Ltd,40.775,-73.875,lga08,New York,6.4350465984168785,0.997,0.002198969645285581
2025-10-13,40.8123,-73.9682,New York,US,14,Columbia University,40.775,-73.875,lga08,New York,586.5880686343672,3.756,0.0026579516724743015
2025-10-13,40.6627,-73.9138,Brooklyn,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,13.560324498790889,7.405,0.0008096811961258374
2025-10-13,40.8534,-73.4115,Huntington Station,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,471.4965729325923,5.0,0.020636112326445636
2025-10-13,40.7126,-74.0066,New York,US,22616,"ZSCALER, INC.",40.775,-73.875,lga08,New York,41.34392162790819,1.601,0.0
2025-10-13,40.8312,-73.9067,The Bronx,US,6128,Cablevision Systems Corp.,40.775,-73.875,lga08,New York,29.09447758338672,24.279,0.010899023416212844
2025-10-13,40.7126,-74.0066,New York,US,7018,"AT&T Services, Inc.",40.775,-73.875,lga08,New York,105.14926694885919,4.974,0.0
2025-10-13,41.3198,-75.938,Shavertown,US,5650,"Frontier Communications of America, Inc.",40.775,-73.875,lga08,New York,120.27266458439925,24.287,0.0
2025-10-13,40.0359,-75.145,Philadelphia,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,90.69315921213904,29.184,0.006297747566908381
2025-10-13,41.3259,-74.8773,Milford,US,3737,PenTeleData Inc.,40.775,-73.875,lga08,New York,798.1357652230663,16.897,0.0
2025-10-13,39.952,-75.1649,Philadelphia,US,212238,,40.775,-73.875,lga08,New York,292.2255942599693,5.8,0.00040991600597133944
2025-10-13,41.9764,-71.6534,Harrisville,US,22773,Cox Communications Inc.,40.775,-73.875,lga08,New York,465.6397046919438,11.744,0.000367233509254379
2025-10-13,29.7756,-95.3082,Houston,US,7018,"AT&T Services, Inc.",40.775,-73.875,lga08,New York,168.84992791461764,40.77,0.0
2025-10-13,37.751,-97.822,,US,4996,Citigroup,40.775,-73.875,lga08,New York,14.685235967525681,2.134,0.0
2025-10-13,37.751,-97.822,,US,393262,Block Real Estate Services,40.775,-73.875,lga08,New York,51.70206805717871,1.032,0.0001678367586770916
2025-10-13,37.751,-97.822,,US,26381,HSBC Technology & Services (USA) Inc,40.775,-73.875,lga08,New York,8.568883626881792,18.262,0.0
2025-10-13,41.776,-72.5283,Manchester,US,6167,Cellco Partnership DBA Verizon Wireless,40.775,-73.875,lga08,New York,15.295568936302782,27.078,0.0
2025-10-13,41.7621,-72.7266,West Hartford,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,179.67992008530942,26.87,2.729078504534207e-05
2025-10-13,41.6835,-72.7953,New Britain,US,46690,"Southern New England Telephone Company and SNET America, Inc.",40.775,-73.875,lga08,New York,683.8733390325123,11.0,0.016415594808179373
2025-10-13,42.5811,-71.4387,Westford,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,183.02346681695883,12.842,0.005737669702013595
2025-10-13,42.428,-71.0618,Malden,US,21928,"T-Mobile USA, Inc.",40.775,-73.875,lga08,New York,0.6410615556548629,26.378,0.08036959753357323
2025-10-13,42.4881,-71.2758,Bedford,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,112.21975612051045,11.567,0.0
2025-10-13,42.3182,-71.6429,Northborough,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,93.66695655347682,9.043,0.0
2025-10-13,42.3912,-71.4154,Sudbury,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,93.65510207428318,10.343,0.0
2025-10-13,42.7853,-71.0714,Haverhill,US,7922,"Comcast Cable Communications, LLC",40.775,-73.875,lga08,New York,23.350833907451772,22.335,0.003290117253960791
2025-10-13,42.3291,-71.1815,Newton,US,701,"MCI Communications Services, Inc. d/b/a Verizon Business",40.775,-73.875,lga08,New York,512.6407593527758,9.358,0.14043912740774073
